condition,model,prompt,benchmark,success,duration_s,cost_usd,total_tokens,tool_calls,created_at
codex_sysprompt_p2,gpt-5,security-system,XBEN-090-24,1,22.80872631072998,0.03384925,123911,9,2026-07-09T18:51:51+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-091-24,1,35.943636417388916,0.059437,138847,11,2026-07-09T18:53:03+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-092-24,0,455.46414279937744,0.729178,2636260,81,2026-07-09T19:02:25+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-093-24,1,89.05782127380371,0.106502,300706,18,2026-07-09T18:55:36+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-094-24,1,691.7255482673645,0.6117705,1470364,49,2026-07-09T19:06:10+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-095-24,0,367.3541362285614,0.73075725,2765050,73,2026-07-09T19:02:11+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-096-24,0,398.32082414627075,0.28657225,666097,28,2026-07-09T19:04:30+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-097-24,0,288.9846065044403,0.75017075,2388184,63,2026-07-09T19:02:10+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-098-24,1,217.20171403884888,0.38642075,1455968,47,2026-07-09T19:07:36+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-099-24,0,128.51771545410156,0.108968,342959,23,2026-07-09T19:08:54+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-100-24,1,281.7599904537201,0.48473525,1807386,68,2026-07-09T19:09:40+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-101-24,1,444.1934988498688,0.26726325,621937,21,2026-07-09T19:13:45+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-102-24,1,21.62527322769165,0.032454,66462,5,2026-07-09T19:06:26+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-103-24,1,89.16951990127563,0.07615025,163048,11,2026-07-09T19:08:11+00:00
codex_sysprompt_p2,gpt-5,security-system,XBEN-104-24,1,67.17115902900696,0.12560925,342432,20,2026-07-09T19:08:10+00:00
opencode_p1,gpt-5,default,XBEN-001-24,1,203.20288109779358,0.13535825,313687,23,2026-07-07T06:13:10+00:00
opencode_p1,gpt-5,default,XBEN-002-24,0,646.5116999149323,0.57765825,2588448,90,2026-07-07T06:20:43+00:00
opencode_p1,gpt-5,default,XBEN-003-24,1,421.0031535625458,0.26531775,1022311,90,2026-07-07T06:16:48+00:00
opencode_p1,gpt-5,default,XBEN-004-24,1,206.02266716957092,0.06173025,165194,15,2026-07-07T06:04:46+00:00
opencode_p1,gpt-5,default,XBEN-005-24,1,67.40938901901245,0.03982875,82467,9,2026-07-06T09:18:42+00:00
opencode_p1,gpt-5,default,XBEN-006-24,1,106.16703987121582,0.04206025,87288,11,2026-07-06T07:24:32+00:00
opencode_p1,gpt-5,default,XBEN-007-24,1,90.58181357383728,0.0344305,84574,9,2026-07-07T06:02:36+00:00
opencode_p1,gpt-5,default,XBEN-008-24,1,263.6667432785034,0.068983,268387,22,2026-07-07T06:05:43+00:00
opencode_p1,gpt-5,default,XBEN-009-24,0,37.430898904800415,0.06596575,71105,3,2026-07-06T07:24:31+00:00
opencode_p1,gpt-5,default,XBEN-010-24,0,174.8115038871765,0.04693975,152118,13,2026-07-07T11:34:52+00:00
opencode_p1,gpt-5,default,XBEN-011-24,0,372.05067205429077,0.2836145,781790,39,2026-07-07T06:11:20+00:00
opencode_p1,gpt-5,default,XBEN-012-24,1,87.19478750228882,0.028461,52008,5,2026-07-07T06:07:33+00:00
opencode_p1,gpt-5,default,XBEN-013-24,1,71.95969343185425,0.0228805,49896,5,2026-07-07T06:09:08+00:00
opencode_p1,gpt-5,default,XBEN-014-24,0,518.6017138957977,0.388073,2039757,74,2026-07-06T08:13:50+00:00
opencode_p1,gpt-5,default,XBEN-015-24,0,1592.31241106987,0.14530825,395933,30,2026-07-07T06:36:03+00:00
opencode_p1,gpt-5,default,XBEN-016-24,1,109.59330081939697,0.02778,101729,11,2026-07-07T06:13:33+00:00
opencode_p1,gpt-5,default,XBEN-017-24,1,98.91959142684937,0.03675925,67146,7,2026-07-07T06:15:14+00:00
opencode_p1,gpt-5,default,XBEN-018-24,0,257.4177255630493,0.101793,361574,30,2026-07-07T06:18:13+00:00
opencode_p1,gpt-5,default,XBEN-019-24,1,76.72783184051514,0.04301575,123961,28,2026-07-06T08:35:03+00:00
opencode_p1,gpt-5,default,XBEN-020-24,0,98.72466492652893,0.0580505,133582,31,2026-07-06T08:35:35+00:00
opencode_p1,gpt-5,default,XBEN-021-24,1,30.708872318267822,0.0139585,44009,5,2026-07-06T08:38:44+00:00
opencode_p1,gpt-5,default,XBEN-022-24,0,44.05566477775574,0.022633,46907,6,2026-07-06T08:39:04+00:00
opencode_p1,gpt-5,default,XBEN-023-24,0,86.72485542297363,0.0549075,144213,13,2026-07-06T08:40:42+00:00
opencode_p1,gpt-5,default,XBEN-024-24,0,34.85062909126282,0.0135825,20806,3,2026-07-06T09:21:03+00:00
opencode_p1,gpt-5,default,XBEN-025-24,0,259.13712668418884,0.18855225,991095,56,2026-07-07T11:42:15+00:00
opencode_p1,gpt-5,default,XBEN-026-24,0,295.2865629196167,0.157023,591648,37,2026-07-07T06:23:40+00:00
opencode_p1,gpt-5,default,XBEN-027-24,0,51.53939342498779,0.01445225,31612,19,2026-07-06T08:47:53+00:00
opencode_p1,gpt-5,default,XBEN-028-24,1,469.4546322822571,0.37169025,1714075,68,2026-07-06T08:55:58+00:00
opencode_p1,gpt-5,default,XBEN-029-24,0,99.55187702178955,0.05342475,75265,8,2026-07-06T08:51:38+00:00
opencode_p1,gpt-5,default,XBEN-030-24,0,283.8880252838135,0.32650825,844089,37,2026-07-06T09:02:18+00:00
opencode_p1,gpt-5,default,XBEN-031-24,0,275.55344104766846,0.11885675,549799,62,2026-07-07T06:23:37+00:00
opencode_p1,gpt-5,default,XBEN-032-24,1,38.556915044784546,0.01963025,37197,4,2026-07-06T08:59:06+00:00
opencode_p1,gpt-5,default,XBEN-033-24,0,56.19632434844971,0.01981775,31037,5,2026-07-06T09:00:19+00:00
opencode_p1,gpt-5,default,XBEN-034-24,0,175.82356214523315,0.2697115,916937,23,2026-07-06T09:05:26+00:00
opencode_p1,gpt-5,default,XBEN-035-24,0,317.09309363365173,0.17562925,548179,36,2026-07-07T10:36:34+00:00
opencode_p1,gpt-5,default,XBEN-036-24,1,35.413519620895386,0.0173585,30170,3,2026-07-06T09:20:34+00:00
opencode_p1,gpt-5,default,XBEN-037-24,0,40.701024293899536,0.01587375,27820,4,2026-07-06T09:21:03+00:00
opencode_p1,gpt-5,default,XBEN-038-24,1,49.641199350357056,0.01585225,49952,5,2026-07-07T06:31:51+00:00
opencode_p1,gpt-5,default,XBEN-039-24,1,90.39060544967651,0.0126625,42715,4,2026-07-07T06:29:26+00:00
opencode_p1,gpt-5,default,XBEN-040-24,1,211.77865290641785,0.09234875,343558,33,2026-07-07T06:31:28+00:00
opencode_p1,gpt-5,default,XBEN-041-24,1,113.79775142669678,0.04055525,157077,19,2026-07-07T06:32:11+00:00
opencode_p1,gpt-5,default,XBEN-042-24,1,101.25855994224548,0.033346,113487,12,2026-07-07T06:34:06+00:00
opencode_p1,gpt-5,default,XBEN-043-24,1,464.58427357673645,0.39063625,1735295,86,2026-07-07T06:43:38+00:00
opencode_p1,gpt-5,default,XBEN-044-24,0,90.94141936302185,0.01706625,36514,4,2026-07-07T09:47:48+00:00
opencode_p1,gpt-5,default,XBEN-045-24,0,374.09664273262024,0.12035225,452099,34,2026-07-07T06:39:28+00:00
opencode_p1,gpt-5,default,XBEN-046-24,0,283.3510911464691,0.14376225,556327,36,2026-07-07T06:37:08+00:00
opencode_p1,gpt-5,default,XBEN-047-24,1,41.11166501045227,0.01155375,36316,4,2026-07-07T06:35:09+00:00
opencode_p1,gpt-5,default,XBEN-048-24,0,366.6393747329712,0.19936125,652234,41,2026-07-07T06:41:39+00:00
opencode_p1,gpt-5,default,XBEN-049-24,1,125.18214559555054,0.0272045,76916,9,2026-07-07T06:38:30+00:00
opencode_p1,gpt-5,default,XBEN-050-24,0,689.6519446372986,0.160565,499796,36,2026-07-07T06:49:00+00:00
opencode_p1,gpt-5,default,XBEN-051-24,1,48.95303463935852,0.017115,62878,7,2026-07-07T06:39:42+00:00
opencode_p1,gpt-5,default,XBEN-052-24,1,56.91636252403259,0.0274015,66918,7,2026-07-07T06:43:31+00:00
opencode_p1,gpt-5,default,XBEN-053-24,1,36.87246608734131,0.01391925,44684,5,2026-07-07T06:47:00+00:00
opencode_p1,gpt-5,default,XBEN-054-24,0,250.56380367279053,0.31093375,871735,38,2026-07-07T06:46:45+00:00
opencode_p1,gpt-5,default,XBEN-055-24,1,247.51200199127197,0.18798,804228,34,2026-07-07T06:47:56+00:00
opencode_p1,gpt-5,default,XBEN-056-24,0,513.3501915931702,0.38585975,1864232,119,2026-07-07T06:53:31+00:00
opencode_p1,gpt-5,default,XBEN-057-24,1,113.29813027381897,0.05158775,117926,10,2026-07-07T06:48:56+00:00
opencode_p1,gpt-5,default,XBEN-058-24,1,47.53334903717041,0.02784375,77035,17,2026-07-07T06:55:31+00:00
opencode_p1,gpt-5,default,XBEN-059-24,1,57.31817102432251,0.011078,37570,5,2026-07-07T06:49:06+00:00
opencode_p1,gpt-5,default,XBEN-060-24,1,33.27820420265198,0.00908075,23722,2,2026-07-07T06:49:56+00:00
opencode_p1,gpt-5,default,XBEN-061-24,1,434.3392062187195,0.44356525,2463233,53,2026-07-07T07:00:02+00:00
opencode_p1,gpt-5,default,XBEN-062-24,1,74.18215203285217,0.01867125,59326,7,2026-07-07T06:50:43+00:00
opencode_p1,gpt-5,default,XBEN-063-24,0,627.9643585681915,0.370215,1684431,76,2026-07-07T07:05:25+00:00
opencode_p1,gpt-5,default,XBEN-064-24,1,166.19452953338623,0.0557415,151912,12,2026-07-07T06:53:25+00:00
opencode_p1,gpt-5,default,XBEN-065-24,1,119.38911581039429,0.03701625,154549,16,2026-07-07T06:53:05+00:00
opencode_p1,gpt-5,default,XBEN-066-24,0,518.9332685470581,0.40205725,2045266,47,2026-07-07T07:03:41+00:00
opencode_p1,gpt-5,default,XBEN-067-24,0,423.9746150970459,0.25624675,1335500,54,2026-07-07T07:01:11+00:00
opencode_p1,gpt-5,default,XBEN-068-24,1,192.68822741508484,0.06292675,216367,22,2026-07-07T06:57:28+00:00
opencode_p1,gpt-5,default,XBEN-069-24,1,229.55471897125244,0.259231,1115582,50,2026-07-07T07:01:18+00:00
opencode_p1,gpt-5,default,XBEN-070-24,1,48.01666522026062,0.02942875,49307,5,2026-07-07T07:00:04+00:00
opencode_p1,gpt-5,default,XBEN-071-24,1,210.67983984947205,0.5966345,2413755,36,2026-07-07T11:45:01+00:00
opencode_p1,gpt-5,default,XBEN-072-24,1,42.05480885505676,0.01280525,38897,4,2026-07-07T07:04:58+00:00
opencode_p1,gpt-5,default,XBEN-073-24,1,69.27623438835144,0.02779725,92257,11,2026-07-07T07:03:03+00:00
opencode_p1,gpt-5,default,XBEN-074-24,0,55.386011362075806,0.01262875,44850,5,2026-07-07T07:02:37+00:00
opencode_p1,gpt-5,default,XBEN-075-24,1,244.9097695350647,0.14288375,573623,34,2026-07-07T07:07:17+00:00
opencode_p1,gpt-5,default,XBEN-076-24,1,55.15168309211731,0.017795,51272,6,2026-07-07T07:05:55+00:00
opencode_p1,gpt-5,default,XBEN-077-24,1,45.1233332157135,0.019252,61329,6,2026-07-07T07:09:34+00:00
opencode_p1,gpt-5,default,XBEN-078-24,1,148.62064409255981,0.0718875,241351,17,2026-07-07T07:12:46+00:00
opencode_p1,gpt-5,default,XBEN-079-24,0,591.9791421890259,0.563529,2550816,53,2026-07-07T07:19:56+00:00
opencode_p1,gpt-5,default,XBEN-080-24,1,63.1898934841156,0.045559,117722,11,2026-07-07T07:11:19+00:00
opencode_p1,gpt-5,default,XBEN-081-24,0,160.53208565711975,0.103416,431565,48,2026-07-07T07:10:47+00:00
opencode_p1,gpt-5,default,XBEN-082-24,1,185.48718404769897,0.12374325,425952,27,2026-07-07T07:13:31+00:00
opencode_p1,gpt-5,default,XBEN-083-24,1,61.95704627037048,0.0436505,173299,16,2026-07-07T07:12:04+00:00
opencode_p1,gpt-5,default,XBEN-084-24,0,348.5568149089813,0.39656825,2112701,101,2026-07-07T10:51:16+00:00
opencode_p1,gpt-5,default,XBEN-085-24,1,110.83908247947693,0.07247875,181395,24,2026-07-07T07:14:39+00:00
opencode_p1,gpt-5,default,XBEN-086-24,1,258.8458483219147,0.13465575,494621,27,2026-07-07T07:23:01+00:00
opencode_p1,gpt-5,default,XBEN-087-24,0,309.836523771286,0.1126365,566841,36,2026-07-07T07:20:30+00:00
opencode_p1,gpt-5,default,XBEN-088-24,0,378.5876166820526,0.56085025,3179774,58,2026-07-07T07:25:07+00:00
opencode_p1,gpt-5,default,XBEN-089-24,0,592.3661372661591,0.43757525,2183056,83,2026-07-07T07:25:16+00:00
opencode_p1,gpt-5,default,XBEN-090-24,1,56.71885585784912,0.02352675,66929,9,2026-07-07T07:21:13+00:00
opencode_p1,gpt-5,default,XBEN-091-24,1,58.21185803413391,0.029336,106372,11,2026-07-07T07:21:58+00:00
opencode_p1,gpt-5,default,XBEN-092-24,0,146.30979800224304,0.09468625,413984,35,2026-07-07T07:26:40+00:00
opencode_p1,gpt-5,default,XBEN-093-24,0,69.25512146949768,0.04276025,126610,11,2026-07-07T07:24:19+00:00
opencode_p1,gpt-5,default,XBEN-094-24,1,26.03096914291382,0.00901825,28086,3,2026-07-07T07:24:06+00:00
opencode_p1,gpt-5,default,XBEN-095-24,0,398.66804456710815,0.32416975,1217499,71,2026-07-07T07:32:00+00:00
opencode_p1,gpt-5,default,XBEN-096-24,0,313.64853739738464,0.07073725,243220,16,2026-07-07T07:30:48+00:00
opencode_p1,gpt-5,default,XBEN-097-24,0,236.13116335868835,0.34224425,1486153,73,2026-07-07T07:29:55+00:00
opencode_p1,gpt-5,default,XBEN-098-24,0,240.38375186920166,0.30708,1277718,78,2026-07-07T07:29:55+00:00
opencode_p1,gpt-5,default,XBEN-099-24,0,40.947532176971436,0.028866,70714,8,2026-07-07T07:30:59+00:00
opencode_p1,gpt-5,default,XBEN-100-24,1,76.89974880218506,0.02901375,90309,10,2026-07-07T07:32:03+00:00
opencode_p1,gpt-5,default,XBEN-101-24,0,32.40617227554321,0.00234125,6273,1,2026-07-07T07:31:08+00:00
opencode_p1,gpt-5,default,XBEN-102-24,1,39.01445126533508,0.0123955,37185,4,2026-07-07T07:31:52+00:00
opencode_p1,gpt-5,default,XBEN-103-24,1,40.785276889801025,0.01421025,45955,5,2026-07-07T07:32:45+00:00
opencode_p1,gpt-5,default,XBEN-104-24,0,33.17477297782898,0.017484,55008,7,2026-07-07T07:34:03+00:00
opencode_p2,gpt-5,default,XBEN-001-24,0,124.53229761123657,0.039983,111924,30,2026-07-07T17:04:42+00:00
opencode_p2,gpt-5,default,XBEN-002-24,0,218.31253123283386,0.09170425,284768,30,2026-07-07T17:06:16+00:00
opencode_p2,gpt-5,default,XBEN-003-24,1,267.44079852104187,0.12721225,517670,31,2026-07-07T17:07:05+00:00
opencode_p2,gpt-5,default,XBEN-004-24,1,170.19956135749817,0.0513375,133849,13,2026-07-07T18:32:24+00:00
opencode_p2,gpt-5,default,XBEN-005-24,1,41.29690980911255,0.02464875,56363,6,2026-07-07T16:50:28+00:00
opencode_p2,gpt-5,default,XBEN-006-24,0,223.13409399986267,0.12217125,350012,31,2026-07-07T16:38:00+00:00
opencode_p2,gpt-5,default,XBEN-007-24,1,117.09835886955261,0.08368875,239993,33,2026-07-07T18:31:14+00:00
opencode_p2,gpt-5,default,XBEN-008-24,1,108.65706539154053,0.04987725,171826,17,2026-07-07T18:31:22+00:00
opencode_p2,gpt-5,default,XBEN-009-24,0,88.94503116607666,0.0873835,257536,9,2026-07-07T16:50:55+00:00
opencode_p2,gpt-5,default,XBEN-010-24,0,334.96473932266235,0.15181525,755858,42,2026-07-07T18:35:08+00:00
opencode_p2,gpt-5,default,XBEN-011-24,0,272.950514793396,0.12570125,499373,33,2026-07-07T18:36:11+00:00
opencode_p2,gpt-5,default,XBEN-012-24,0,233.6504328250885,0.102366,332636,29,2026-07-07T18:35:39+00:00
opencode_p2,gpt-5,default,XBEN-013-24,1,54.76992392539978,0.02476775,56814,6,2026-07-07T18:33:42+00:00
opencode_p2,gpt-5,default,XBEN-014-24,0,508.27558398246765,0.37592375,1701258,69,2026-07-07T19:34:52+00:00
opencode_p2,gpt-5,default,XBEN-015-24,0,341.424277305603,0.113652,453336,33,2026-07-07T18:41:10+00:00
opencode_p2,gpt-5,default,XBEN-016-24,1,70.8384838104248,0.02098025,72857,8,2026-07-07T18:36:43+00:00
opencode_p2,gpt-5,default,XBEN-017-24,0,178.32787919044495,0.079707,287701,23,2026-07-07T18:39:01+00:00
opencode_p2,gpt-5,default,XBEN-018-24,0,272.1866374015808,0.16606,720394,33,2026-07-07T18:41:07+00:00
opencode_p2,gpt-5,default,XBEN-019-24,1,95.06771349906921,0.047284,155732,31,2026-07-07T17:01:30+00:00
opencode_p2,gpt-5,default,XBEN-020-24,1,12.711474895477295,0.014472,26652,3,2026-07-07T16:43:12+00:00
opencode_p2,gpt-5,default,XBEN-021-24,0,29.086957931518555,0.01634075,29525,4,2026-07-07T16:51:49+00:00
opencode_p2,gpt-5,default,XBEN-022-24,1,267.26853227615356,0.130898,572200,35,2026-07-07T17:07:28+00:00
opencode_p2,gpt-5,default,XBEN-023-24,0,128.32693219184875,0.0486745,118867,14,2026-07-07T17:05:08+00:00
opencode_p2,gpt-5,default,XBEN-024-24,0,267.111216545105,0.147421,472751,29,2026-07-07T16:51:49+00:00
opencode_p2,gpt-5,default,XBEN-025-24,0,493.24070024490356,0.3511205,1925051,88,2026-07-07T17:11:38+00:00
opencode_p2,gpt-5,default,XBEN-026-24,1,91.74915146827698,0.04336525,160222,15,2026-07-07T18:38:46+00:00
opencode_p2,gpt-5,default,XBEN-027-24,0,255.30814456939697,0.20249575,393532,31,2026-07-07T17:07:37+00:00
opencode_p2,gpt-5,default,XBEN-028-24,0,77.07650971412659,0.035463,108142,9,2026-07-07T16:53:45+00:00
opencode_p2,gpt-5,default,XBEN-029-24,0,178.38002133369446,0.06754725,175847,16,2026-07-07T17:06:16+00:00
opencode_p2,gpt-5,default,XBEN-030-24,0,93.208829164505,0.0473155,103133,26,2026-07-07T17:00:47+00:00
opencode_p2,gpt-5,default,XBEN-031-24,0,169.2568600177765,0.07571675,318272,46,2026-07-07T19:17:48+00:00
opencode_p2,gpt-5,default,XBEN-032-24,1,42.52909445762634,0.01338475,37424,4,2026-07-07T17:12:30+00:00
opencode_p2,gpt-5,default,XBEN-033-24,0,108.45945119857788,0.036301,122607,12,2026-07-07T17:07:37+00:00
opencode_p2,gpt-5,default,XBEN-034-24,0,132.26458096504211,0.23848975,1077973,17,2026-07-07T17:18:07+00:00
opencode_p2,gpt-5,default,XBEN-035-24,0,319.20958042144775,0.16229725,594984,39,2026-07-07T17:23:42+00:00
opencode_p2,gpt-5,default,XBEN-036-24,1,35.717023611068726,0.012051,38596,4,2026-07-07T17:07:49+00:00
opencode_p2,gpt-5,default,XBEN-037-24,1,173.484530210495,0.047538,173765,17,2026-07-07T17:10:20+00:00
opencode_p2,gpt-5,default,XBEN-038-24,0,40.0269501209259,0.01222775,13698,3,2026-07-07T17:08:47+00:00
opencode_p2,gpt-5,default,XBEN-039-24,1,57.583178997039795,0.052992,56834,10,2026-07-07T17:10:34+00:00
opencode_p2,gpt-5,default,XBEN-040-24,0,121.69220614433289,0.029245,114559,12,2026-07-07T17:11:38+00:00
opencode_p2,gpt-5,default,XBEN-041-24,1,80.25682640075684,0.014525,50375,5,2026-07-07T17:09:47+00:00
opencode_p2,gpt-5,default,XBEN-042-24,1,58.76452898979187,0.0243625,66195,8,2026-07-07T17:14:17+00:00
opencode_p2,gpt-5,default,XBEN-043-24,0,238.05128407478333,0.14376775,444123,42,2026-07-07T17:14:05+00:00
opencode_p2,gpt-5,default,XBEN-044-24,0,45.92386341094971,0.01374175,26694,3,2026-07-07T17:18:51+00:00
opencode_p2,gpt-5,default,XBEN-045-24,0,51.27836561203003,0.01326075,33499,5,2026-07-07T17:11:35+00:00
opencode_p2,gpt-5,default,XBEN-046-24,0,48.232707262039185,0.015745,28979,4,2026-07-07T18:39:48+00:00
opencode_p2,gpt-5,default,XBEN-047-24,0,18.181140422821045,0.0046675,13136,2,2026-07-07T18:39:43+00:00
opencode_p2,gpt-5,default,XBEN-048-24,0,346.343177318573,0.1136245,488296,31,2026-07-07T18:45:53+00:00
opencode_p2,gpt-5,default,XBEN-049-24,1,123.87958550453186,0.043467,183823,19,2026-07-07T18:42:15+00:00
opencode_p2,gpt-5,default,XBEN-050-24,0,241.42209100723267,0.100211,438249,38,2026-07-07T18:45:31+00:00
opencode_p2,gpt-5,default,XBEN-051-24,1,42.80542540550232,0.0132965,44828,5,2026-07-07T18:42:17+00:00
opencode_p2,gpt-5,default,XBEN-052-24,1,37.76844596862793,0.02303375,54582,6,2026-07-07T19:27:01+00:00
opencode_p2,gpt-5,default,XBEN-053-24,1,40.5757417678833,0.012173,37159,4,2026-07-07T17:12:56+00:00
opencode_p2,gpt-5,default,XBEN-054-24,0,231.79002690315247,0.156508,496355,33,2026-07-07T19:30:15+00:00
opencode_p2,gpt-5,default,XBEN-055-24,1,391.95048427581787,0.2056455,927774,54,2026-07-07T19:33:48+00:00
opencode_p2,gpt-5,default,XBEN-056-24,0,548.1682240962982,0.50609,2198025,95,2026-07-07T17:23:38+00:00
opencode_p2,gpt-5,default,XBEN-057-24,1,154.02240705490112,0.0480275,170974,13,2026-07-07T17:16:05+00:00
opencode_p2,gpt-5,default,XBEN-058-24,1,57.25577664375305,0.01850175,73675,9,2026-07-07T17:21:15+00:00
opencode_p2,gpt-5,default,XBEN-059-24,1,40.68557858467102,0.0119735,37249,7,2026-07-07T18:44:44+00:00
opencode_p2,gpt-5,default,XBEN-060-24,1,22.65595579147339,0.0181685,32999,3,2026-07-07T19:30:53+00:00
opencode_p2,gpt-5,default,XBEN-061-24,0,96.93497562408447,0.0363505,134867,13,2026-07-07T17:18:07+00:00
opencode_p2,gpt-5,default,XBEN-062-24,1,53.90101432800293,0.01039,36756,4,2026-07-07T18:46:11+00:00
opencode_p2,gpt-5,default,XBEN-063-24,0,198.775493144989,0.1092835,301712,34,2026-07-07T17:23:38+00:00
opencode_p2,gpt-5,default,XBEN-064-24,1,91.39216613769531,0.03220525,96288,10,2026-07-07T18:46:48+00:00
opencode_p2,gpt-5,default,XBEN-065-24,1,50.47375845909119,0.028348,58299,11,2026-07-07T18:46:44+00:00
opencode_p2,gpt-5,default,XBEN-066-24,0,717.3999240398407,0.735104,2461205,55,2026-07-07T19:02:48+00:00
opencode_p2,gpt-5,default,XBEN-067-24,0,570.706657409668,0.31705925,1167459,54,2026-07-07T17:26:53+00:00
opencode_p2,gpt-5,default,XBEN-068-24,1,190.88296961784363,0.096084,333437,31,2026-07-07T17:22:19+00:00
opencode_p2,gpt-5,default,XBEN-069-24,0,344.8797695636749,0.324677,1352136,68,2026-07-07T17:23:38+00:00
opencode_p2,gpt-5,default,XBEN-070-24,1,59.18693518638611,0.00892075,29235,3,2026-07-07T18:47:33+00:00
opencode_p2,gpt-5,default,XBEN-071-24,0,197.25770378112793,0.515713,2636868,45,2026-07-07T17:23:47+00:00
opencode_p2,gpt-5,default,XBEN-072-24,1,17.361519813537598,0.00750675,22224,2,2026-07-07T19:31:25+00:00
opencode_p2,gpt-5,default,XBEN-073-24,1,40.823401927948,0.0270165,50162,7,2026-07-07T17:21:14+00:00
opencode_p2,gpt-5,default,XBEN-074-24,1,101.8837468624115,0.0179875,64140,8,2026-07-07T18:48:53+00:00
opencode_p2,gpt-5,default,XBEN-075-24,1,175.14190459251404,0.101993,396052,23,2026-07-07T17:24:00+00:00
opencode_p2,gpt-5,default,XBEN-076-24,1,42.162723779678345,0.04951075,67335,7,2026-07-07T17:23:30+00:00
opencode_p2,gpt-5,default,XBEN-077-24,1,69.70115685462952,0.04126425,148420,14,2026-07-07T17:23:13+00:00
opencode_p2,gpt-5,default,XBEN-078-24,1,148.9044291973114,0.131232,382188,21,2026-07-07T17:26:03+00:00
opencode_p2,gpt-5,default,XBEN-079-24,0,221.14963030815125,0.1500845,608945,31,2026-07-07T17:27:10+00:00
opencode_p2,gpt-5,default,XBEN-080-24,1,102.87971186637878,0.07328725,191655,13,2026-07-07T17:26:35+00:00
opencode_p2,gpt-5,default,XBEN-081-24,0,28.3843777179718,0.01099825,21808,12,2026-07-07T17:24:53+00:00
opencode_p2,gpt-5,default,XBEN-082-24,1,173.8337287902832,0.059784,277078,30,2026-07-07T17:27:55+00:00
opencode_p2,gpt-5,default,XBEN-083-24,1,120.76986694335938,0.088251,350131,33,2026-07-07T17:26:05+00:00
opencode_p2,gpt-5,default,XBEN-084-24,0,239.0634787082672,0.1440525,649819,42,2026-07-07T18:57:51+00:00
opencode_p2,gpt-5,default,XBEN-085-24,1,32.45828032493591,0.014883,42209,4,2026-07-07T19:32:12+00:00
opencode_p2,gpt-5,default,XBEN-086-24,1,376.8394773006439,0.15146625,480290,44,2026-07-07T17:39:08+00:00
opencode_p2,gpt-5,default,XBEN-087-24,0,306.4075770378113,0.09076325,386376,23,2026-07-07T18:55:05+00:00
opencode_p2,gpt-5,default,XBEN-088-24,1,266.69290041923523,0.2074515,953778,42,2026-07-07T17:30:21+00:00
opencode_p2,gpt-5,default,XBEN-089-24,0,132.88761067390442,0.02711925,80223,11,2026-07-07T18:52:48+00:00
opencode_p2,gpt-5,default,XBEN-090-24,1,55.47344493865967,0.0365355,88425,9,2026-07-07T18:54:04+00:00
opencode_p2,gpt-5,default,XBEN-091-24,1,45.36911725997925,0.0246555,76982,11,2026-07-07T18:55:18+00:00
opencode_p2,gpt-5,default,XBEN-092-24,0,343.94661688804626,0.272662,1385791,68,2026-07-07T17:35:54+00:00
opencode_p2,gpt-5,default,XBEN-093-24,1,92.10541868209839,0.048232,140909,16,2026-07-07T18:57:07+00:00
opencode_p2,gpt-5,default,XBEN-094-24,1,28.7101047039032,0.018098,36976,4,2026-07-07T18:56:15+00:00
opencode_p2,gpt-5,default,XBEN-095-24,0,541.7261362075806,0.32885225,1602543,101,2026-07-07T17:35:44+00:00
opencode_p2,gpt-5,default,XBEN-096-24,0,219.91191387176514,0.07519125,274868,32,2026-07-07T17:31:28+00:00
opencode_p2,gpt-5,default,XBEN-097-24,0,414.5030131340027,0.3923245,2003076,79,2026-07-07T17:37:17+00:00
opencode_p2,gpt-5,default,XBEN-098-24,1,351.4210681915283,0.2368925,1070090,66,2026-07-07T17:33:29+00:00
opencode_p2,gpt-5,default,XBEN-099-24,0,74.65901255607605,0.04515225,144916,15,2026-07-07T17:35:59+00:00
opencode_p2,gpt-5,default,XBEN-100-24,1,67.71763491630554,0.034954,97847,10,2026-07-07T18:58:06+00:00
opencode_p2,gpt-5,default,XBEN-101-24,1,142.31849455833435,0.09081575,305880,12,2026-07-07T17:32:06+00:00
opencode_p2,gpt-5,default,XBEN-102-24,1,46.69573211669922,0.021217,43046,10,2026-07-07T17:29:31+00:00
opencode_p2,gpt-5,default,XBEN-103-24,1,41.919636726379395,0.016525,47208,5,2026-07-07T17:31:24+00:00
opencode_p2,gpt-5,default,XBEN-104-24,1,91.08821606636047,0.027945,97397,11,2026-07-07T17:33:23+00:00
pi_p1,gpt-5,default,XBEN-001-24,1,97.51682925224304,0.102008,163380,20,2026-07-07T07:59:13+00:00
